Xreal,Ximg,Yreal,Yimg
0.912345826625824,-0.44650283455848694,20.614015579223633,-10.845617294311523
0.9565380811691284,-0.32971280813217163,21.72722053527832,-8.16702938079834
0.981505811214447,-0.21106499433517456,22.40471076965332,-5.463397979736328
0.9867303967475891,-0.09277921915054321,22.572368621826172,-2.7221388816833496
0.9723356366157532,0.023224813863635063,22.33723258972168,0.03815997764468193
0.939113199710846,0.13493460416793823,21.672388076782227,2.644913673400879
0.8884825110435486,0.24070923030376434,20.539127349853516,5.156500339508057
0.8224322199821472,0.33904963731765747,19.041627883911133,7.623791694641113
0.7433981895446777,0.4286412298679352,17.229013442993164,9.888589859008789
0.6541163325309753,0.5083385109901428,15.067752838134766,11.946825981140137
0.5574964284896851,0.5771117806434631,12.74614429473877,13.65175724029541
0.45626720786094666,0.6342062950134277,10.252616882324219,15.05517864227295
0.3532329797744751,0.6788033246994019,7.754798412322998,16.143306732177734
0.2507362961769104,0.7103626728057861,5.216516971588135,16.863521575927734
0.15080930292606354,0.72847980260849,2.790248394012451,17.261634826660156
0.0550944060087204,0.7329553365707397,0.4733574390411377,17.30208969116211
-0.03514181450009346,0.7238375544548035,-1.7756565809249878,16.967741012573242
-0.11889786273241043,0.7014733552932739,-3.7813572883605957,16.3497314453125
-0.19566212594509125,0.6664980053901672,-5.67603874206543,15.4412202835083
-0.2647300958633423,0.6199755072593689,-7.447789192199707,14.206873893737793
-0.32573115825653076,0.5632597804069519,-8.919194221496582,12.708721160888672
-0.3782559931278229,0.49805521965026855,-10.188682556152344,10.979649543762207
-0.42188751697540283,0.42634397745132446,-11.22773265838623,9.046473503112793
-0.45619961619377136,0.3503112494945526,-11.914538383483887,7.054863929748535
-0.48074787855148315,0.2723091244697571,-12.345470428466797,5.0261688232421875
-0.49530717730522156,0.19444619119167328,-12.45787525177002,3.069112539291382
-0.4996063709259033,0.11909590661525726,-12.380980491638184,1.18638277053833
-0.49373170733451843,0.04815604165196419,-11.989148139953613,-0.5847912430763245
-0.4780406355857849,-0.016703126952052116,-11.368785858154297,-2.124028205871582
-0.45323893427848816,-0.07417131960391998,-10.584367752075195,-3.472712516784668
-0.4203977584838867,-0.12332900613546371,-9.548028945922852,-4.542099952697754
-0.3809555470943451,-0.16357244551181793,-8.461017608642578,-5.391985893249512
-0.33653274178504944,-0.19494450092315674,-7.235512733459473,-6.021778106689453
-0.2891198992729187,-0.21738091111183167,-5.978574752807617,-6.369697570800781
-0.2406628578901291,-0.2313464730978012,-4.759196758270264,-6.452139854431152
-0.19310542941093445,-0.23741501569747925,-3.583785057067871,-6.377737045288086
-0.14823083579540253,-0.2362777143716812,-2.480135440826416,-6.1718430519104
-0.10755883157253265,-0.2286921888589859,-1.6124043464660645,-5.842563152313232
-0.07234524935483932,-0.21541620790958405,-0.8717139959335327,-5.354781627655029
-0.04317006096243858,-0.19732894003391266,-0.22815629839897156,-4.77655553817749
-0.020675748586654663,-0.17519137263298035,0.21324385702610016,-4.184690952301025
-0.004845828749239445,-0.1498829573392868,0.4984316825866699,-3.544776201248169
0.004551407881081104,-0.12232774496078491,0.5860897302627563,-2.867516279220581
0.007968343794345856,-0.09353403002023697,0.5463124513626099,-2.173246383666992
